time,open,high,low,close
2024-12-26T00:00:00Z,2615.24,2638.88,2612.48,2633.61
2024-12-27T00:00:00Z,2631.18,2637.99,2611.42,2616.0
2024-12-30T00:00:00Z,2620.31,2627.8,2595.86,2605.92
2024-12-31T00:00:00Z,2606.33,2627.26,2602.37,2624.17
2025-01-02T00:00:00Z,2624.94,2660.15,2621.47,2657.28
2025-01-03T00:00:00Z,2657.15,2664.95,2636.69,2637.35
2025-01-06T00:00:00Z,2640.49,2649.08,2614.63,2635.77
2025-01-07T00:00:00Z,2635.51,2663.96,2632.7,2648.51
2025-01-08T00:00:00Z,2648.91,2669.63,2645.06,2661.42
2025-01-09T00:00:00Z,2662.09,2678.1,2655.33,2669.89
2025-01-10T00:00:00Z,2670.67,2697.64,2663.72,2690.48
2025-01-13T00:00:00Z,2688.31,2693.08,2656.58,2663.44
2025-01-14T00:00:00Z,2662.81,2678.0,2659.28,2676.82
2025-01-15T00:00:00Z,2677.27,2697.03,2669.14,2696.45
2025-01-16T00:00:00Z,2694.87,2724.38,2689.76,2714.25
2025-01-17T00:00:00Z,2714.17,2717.04,2698.86,2701.57
2025-01-20T00:00:00Z,2703.33,2713.47,2689.14,2707.18
2025-01-21T00:00:00Z,2707.15,2745.66,2702.39,2744.28
2025-01-22T00:00:00Z,2744.34,2763.19,2741.61,2755.94
2025-01-23T00:00:00Z,2756.37,2758.57,2735.65,2754.11
2025-01-24T00:00:00Z,2754.36,2785.61,2753.36,2771.17
2025-01-27T00:00:00Z,2768.41,2772.32,2730.23,2740.26
2025-01-28T00:00:00Z,2740.1,2764.7,2734.18,2763.27
2025-01-29T00:00:00Z,2762.64,2765.97,2744.64,2759.02
2025-01-30T00:00:00Z,2759.13,2798.15,2757.94,2793.69
2025-01-31T00:00:00Z,2794.33,2816.82,2790.77,2801.4
2025-02-03T00:00:00Z,2802.25,2830.29,2771.88,2814.26
2025-02-04T00:00:00Z,2812.96,2844.97,2806.94,2841.81
2025-02-05T00:00:00Z,2841.1,2882.03,2839.56,2866.99
2025-02-06T00:00:00Z,2867.1,2872.93,2833.93,2855.82
2025-02-07T00:00:00Z,2855.67,2886.41,2852.44,2862.53
2025-02-10T00:00:00Z,2859.47,2911.31,2858.76,2907.83
2025-02-11T00:00:00Z,2908.36,2942.29,2881.47,2897.62
2025-02-12T00:00:00Z,2897.79,2908.67,2863.93,2903.88
2025-02-13T00:00:00Z,2904.55,2929.25,2900.18,2928.2
2025-02-14T00:00:00Z,2927.4,2939.63,2876.73,2883.31
2025-02-17T00:00:00Z,2884.83,2906.06,2878.21,2898.28
2025-02-18T00:00:00Z,2898.76,2936.61,2891.78,2935.12
2025-02-19T00:00:00Z,2934.03,2946.73,2918.32,2932.54
2025-02-20T00:00:00Z,2933.21,2954.47,2924.08,2938.26
2025-02-21T00:00:00Z,2938.33,2949.41,2916.51,2935.89
2025-02-24T00:00:00Z,2934.53,2955.88,2921.05,2952.25
2025-02-25T00:00:00Z,2952.91,2953.38,2888.19,2914.79
2025-02-26T00:00:00Z,2914.04,2929.72,2890.56,2916.18
2025-02-27T00:00:00Z,2916.51,2920.42,2867.7,2876.9
2025-02-28T00:00:00Z,2876.3,2884.8,2832.19,2856.63
2025-03-03T00:00:00Z,2856.91,2894.91,2856.91,2893.23
2025-03-04T00:00:00Z,2892.02,2927.45,2881.66,2917.28
2025-03-05T00:00:00Z,2917.76,2929.57,2894.07,2918.86
2025-03-06T00:00:00Z,2918.44,2926.25,2891.13,2910.62
2025-03-07T00:00:00Z,2911.52,2929.89,2896.86,2911.09
2025-03-10T00:00:00Z,2910.41,2918.01,2879.97,2888.76
2025-03-11T00:00:00Z,2888.41,2921.66,2880.03,2915.65
2025-03-12T00:00:00Z,2915.47,2940.16,2905.81,2932.96
2025-03-13T00:00:00Z,2933.53,2988.73,2932.67,2988.64
2025-03-14T00:00:00Z,2988.33,3004.51,2978.22,2982.6
2025-03-17T00:00:00Z,2984.39,3001.54,2981.95,3001.1
2025-03-18T00:00:00Z,3001.22,3037.93,2999.04,3033.7
2025-03-19T00:00:00Z,3033.89,3051.52,3022.61,3046.92
2025-03-20T00:00:00Z,3048.37,3057.04,3025.4,3044.27
2025-03-21T00:00:00Z,3044.43,3047.14,2999.06,3022.74
2025-03-24T00:00:00Z,3022.02,3032.91,3002.21,3011.62
2025-03-25T00:00:00Z,3011.46,3035.51,3007.23,3020.04
2025-03-26T00:00:00Z,3020.2,3031.69,3012.07,3018.75
2025-03-27T00:00:00Z,3020.41,3059.16,3017.32,3056.28
2025-03-28T00:00:00Z,3056.25,3086.38,3053.7,3082.11
2025-03-31T00:00:00Z,3086.85,3127.48,3076.45,3123.74
2025-04-01T00:00:00Z,3124.9,3148.57,3100.6,3113.95
2025-04-02T00:00:00Z,3113.76,3142.18,3104.56,3133.69
2025-04-03T00:00:00Z,3129.07,3167.38,3053.97,3113.02
2025-04-04T00:00:00Z,3113.83,3136.18,3015.62,3037.79
2025-04-07T00:00:00Z,3030.73,3055.11,2956.47,2981.94
2025-04-08T00:00:00Z,2982.92,3022.33,2974.53,2982.07
2025-04-09T00:00:00Z,2984.87,3099.17,2969.65,3082.5
2025-04-10T00:00:00Z,3080.18,3176.06,3071.19,3175.48
2025-04-11T00:00:00Z,3176.61,3245.03,3176.06,3234.44
2025-04-14T00:00:00Z,3220.95,3245.3,3193.27,3210.08
2025-04-15T00:00:00Z,3211.61,3233.18,3209.69,3229.37
2025-04-16T00:00:00Z,3229.88,3342.31,3229.61,3341.95
2025-04-17T00:00:00Z,3343.39,3357.35,3283.74,3327.24
2025-04-21T00:00:00Z,3333.7,3430.13,3331.11,3424.46
2025-04-22T00:00:00Z,3423.01,3499.49,3366.59,3381.2
2025-04-23T00:00:00Z,3331.67,3386.18,3260.04,3287.96
2025-04-24T00:00:00Z,3298.66,3366.91,3298.01,3349.03
2025-04-25T00:00:00Z,3351.1,3370.29,3264.84,3307.92
2025-04-28T00:00:00Z,3335.68,3352.64,3267.95,3343.8
2025-04-29T00:00:00Z,3345.9,3348.26,3299.4,3317.05
2025-04-30T00:00:00Z,3316.73,3327.8,3267.18,3288.04
2025-05-01T00:00:00Z,3287.89,3290.09,3201.74,3237.86
2025-05-02T00:00:00Z,3240.68,3268.88,3222.5,3237.5
2025-05-05T00:00:00Z,3243.01,3337.18,3237.37,3333.68
2025-05-06T00:00:00Z,3336.13,3434.55,3321.88,3430.13
2025-05-07T00:00:00Z,3430.05,3430.05,3360.06,3363.89
2025-05-08T00:00:00Z,3367.98,3414.27,3288.56,3306.05
2025-05-09T00:00:00Z,3308.1,3347.03,3274.46,3329.47
2025-05-12T00:00:00Z,3293.76,3299.76,3207.49,3233.99
2025-05-13T00:00:00Z,3239.56,3265.1,3215.65,3249.41
2025-05-14T00:00:00Z,3251.51,3256.72,3167.65,3178.19
2025-05-15T00:00:00Z,3178.68,3240.29,3120.62,3240.11
2025-05-16T00:00:00Z,3237.45,3251.76,3154.14,3194.96
2025-05-19T00:00:00Z,3209.8,3249.5,3206.33,3230.03
2025-05-20T00:00:00Z,3227.98,3295.33,3204.25,3289.82
2025-05-21T00:00:00Z,3291.03,3324.46,3285.3,3315.39
2025-05-22T00:00:00Z,3319.03,3344.96,3279.24,3294.16
2025-05-23T00:00:00Z,3295.33,3365.48,3286.71,3360.78
2025-05-26T00:00:00Z,3351.96,3356.22,3323.8,3341.96
2025-05-27T00:00:00Z,3342.99,3349.66,3285.46,3299.94
2025-05-28T00:00:00Z,3302.6,3325.05,3276.62,3286.45
2025-05-29T00:00:00Z,3286.49,3330.56,3245.14,3317.01
2025-05-30T00:00:00Z,3320.49,3322.34,3271.42,3289.79
2025-06-02T00:00:00Z,3295.65,3382.48,3295.47,3381.31
2025-06-03T00:00:00Z,3382.04,3391.75,3332.83,3353.05
2025-06-04T00:00:00Z,3355.32,3384.26,3343.53,3373.28
2025-06-05T00:00:00Z,3373.27,3402.96,3339.38,3352.42
2025-06-06T00:00:00Z,3353.65,3375.14,3306.8,3310.74
2025-06-09T00:00:00Z,3316.83,3337.76,3293.39,3325.36
2025-06-10T00:00:00Z,3326.65,3348.73,3301.64,3322.28
2025-06-11T00:00:00Z,3321.27,3360.29,3315.18,3355.18
2025-06-12T00:00:00Z,3357.91,3398.43,3338.28,3385.48
2025-06-13T00:00:00Z,3385.5,3446.29,3379.5,3432.56
2025-06-16T00:00:00Z,3437.28,3450.95,3382.62,3384.58
2025-06-17T00:00:00Z,3386.02,3402.97,3365.89,3388.41
2025-06-18T00:00:00Z,3392.48,3399.67,3362.06,3368.16
2025-06-19T00:00:00Z,3369.96,3387.48,3347.29,3370.03
2025-06-20T00:00:00Z,3368.29,3374.11,3340.18,3367.97
2025-06-23T00:00:00Z,3392.73,3394.55,3346.79,3368.12
2025-06-24T00:00:00Z,3366.96,3366.96,3295.36,3322.68
2025-06-25T00:00:00Z,3324.35,3336.7,3311.67,3331.91
2025-06-26T00:00:00Z,3333.45,3349.86,3309.75,3327.9
2025-06-27T00:00:00Z,3326.84,3326.89,3255.63,3273.27
2025-06-30T00:00:00Z,3278.46,3309.08,3248.54,3302.82
2025-07-01T00:00:00Z,3302.63,3357.56,3302.05,3338.57
2025-07-02T00:00:00Z,3337.07,3359.59,3327.32,3356.75
2025-07-03T00:00:00Z,3358.51,3365.37,3311.34,3326.42
