time,open,high,low,close
2026-09-01T14:00:00Z,4365.69,4375.54,4353.21,4360.45
2026-09-01T15:00:00Z,4360.45,4373.92,4355.18,4372.88
2026-09-01T16:00:00Z,4372.84,4374.66,4347.1,4351.34
2026-09-01T17:00:00Z,4351.33,4351.9,4340.89,4342.96
2026-09-01T18:00:00Z,4342.95,4344.57,4328.32,4331.98
2026-09-01T19:00:00Z,4331.9,4337.72,4322.85,4326.98
2026-09-01T20:00:00Z,4326.98,4330.75,4323.68,4328.31
2026-09-01T22:00:00Z,4333.45,4334.25,4326.24,4329.4
2026-09-01T23:00:00Z,4329.32,4335.54,4323.44,4324.25
2026-09-02T00:00:00Z,4324.4,4334.55,4314.67,4315.83
2026-09-02T01:00:00Z,4315.68,4326.58,4288.41,4290.96
2026-09-02T02:00:00Z,4290.96,4314.69,4287.07,4302.97
2026-09-02T03:00:00Z,4302.97,4304.26,4282.43,4303.21
2026-09-02T04:00:00Z,4303.25,4307.73,4301.32,4307.16
2026-09-02T05:00:00Z,4307.09,4326.43,4303.65,4319.55
2026-09-02T06:00:00Z,4319.55,4329.27,4314.53,4321.7
2026-09-02T07:00:00Z,4321.7,4331.27,4319.26,4323.45
2026-09-02T08:00:00Z,4323.25,4331.57,4312.6,4312.69
2026-09-02T09:00:00Z,4312.9,4322.21,4305.01,4308.39
2026-09-02T10:00:00Z,4308.39,4312.1,4301.68,4308.97
2026-09-02T11:00:00Z,4308.97,4333.14,4307.75,4332.29
2026-09-02T12:00:00Z,4332.23,4344.01,4327.26,4331.62
2026-09-02T13:00:00Z,4331.62,4385.36,4330.64,4385.36
2026-09-02T14:00:00Z,4385.36,4397.3,4374.15,4377.02
